-0.65914,-0.46632,1.1288,-1.1168,-2.5899,-0.9706,0.90223
-2.6407,-1.1157,1.7698,-1.6731,-0.0032411,-1.381,-3.0836
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0078394,0.40997,0.26794,0.43725,0.19782,0.24605,NaN
0.30016,-0.41504,0.26138,0.18272,0.070946,0.041331,NaN
0.27627,0.19219,0.38346,0.24245,0.048366,0.050417,NaN
0.42496,0.40704,0.3791,0.158,0.21151,0.26111,NaN
0.37375,0.0091239,0.25199,0.026929,0.43002,0.058524,NaN
0.11092,-0.4082,0.26271,0.030204,0.22373,0.020583,NaN
-0.006146,0.21241,0.32355,0.11579,0.019912,0.33086,NaN
