1.9914,-0.28338,-1.8964,-0.2081,-2.9619,0.31784,2.7537
2.3387,-0.36949,-0.91546,0.082971,1.7519,-0.80302,3.0052
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.35197,-0.14516,0.32852,0.12209,0.39702,0.29542,NaN
-0.008794,-0.21552,0.38693,0.11587,0.14658,0.2755,NaN
0.27308,0.42269,0.4146,0.024062,0.11566,0.32657,NaN
0.055332,0.22435,0.2502,0.34243,0.028935,0.037971,NaN
0.42955,0.28097,0.41359,0.092676,0.22642,0.41393,NaN
0.082374,0.39056,0.38223,0.13476,0.14874,0.13403,NaN
0.13518,-0.40465,0.32839,0.014562,0.24623,0.31557,NaN
-0.084202,-0.42347,0.32122,0.19188,0.10437,0.4304,NaN
0.20396,-0.013548,0.30101,0.012261,0.27751,0.18675,NaN
-0.091957,0.40662,0.27599,0.045656,0.086442,0.29245,NaN
