-1.5488,-0.98898,-2.3589,0.32857,2.6543,1.9394,2.9096
-1.1858,0.27298,-2.995,-2.4937,2.0189,-1.6248,-1.5969
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.32962,-0.32629,0.27352,0.35894,0.38218,0.17269,NaN
0.15489,0.40303,0.33972,0.42999,0.036601,0.25017,NaN
-0.090413,-0.38807,0.25843,0.26017,0.085179,0.06549,NaN
0.41718,0.047321,0.27193,0.023152,0.050947,0.15123,NaN
0.42246,0.25526,0.31378,0.027416,0.010965,0.047228,NaN
-0.089558,0.2745,0.3779,0.046592,0.047777,0.029996,NaN
0.21728,0.1932,0.25022,0.028118,0.22167,0.047256,NaN
-0.079082,0.19753,0.26812,0.086462,0.057291,0.011955,NaN
