-0.40162,1.7126,-1.2301,-1.5884,2.6657,0.91234,0.45191
-2.7692,0.13332,-0.5937,2.064,0.15364,1.363,-0.67809
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.084319,0.25875,0.41295,0.27829,0.033335,0.48114,NaN
0.19011,-0.22636,0.38466,0.23851,0.087487,0.13736,NaN
0.13518,0.4312,0.38547,0.38451,0.098361,0.37859,NaN
0.37995,0.18659,0.41288,0.35075,0.12051,0.037973,NaN
0.25521,-0.43405,0.2872,0.38229,0.025066,0.20376,NaN
-0.066406,-0.43309,0.33279,0.046094,0.22105,0.43614,NaN
-0.055948,-0.1626,0.32711,0.030474,0.011444,0.26858,NaN
0.42716,0.34694,0.34821,0.031844,0.015614,0.48668,NaN
