-0.95458,0.25155,0.7438,-1.3524,1.1092,1.3934,-0.82026
2.4905,1.6091,0.91719,-0.75033,-2.3361,0.25953,1.1928
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.089368,-0.42172,0.32877,0.033775,0.050152,0.18297,NaN
0.36683,-0.19575,0.27495,0.3174,0.38324,0.38191,NaN
0.39919,0.38099,0.32292,0.077645,0.201,0.46676,NaN
0.12208,0.4304,0.34738,0.21358,0.47019,0.097089,NaN
0.080649,-0.3626,0.31964,0.054918,0.1772,0.2718,NaN
-0.089221,0.35088,0.37837,0.02997,0.1184,0.040892,NaN
0.37759,0.14355,0.31032,0.081584,0.015183,0.069724,NaN
0.023754,-0.1869,0.28398,0.033208,0.021133,0.11291,NaN
