2.2247,0.049085,0.6149,-1.4797,2.5308,-1.8417,-2.3323
0.47724,-0.25991,-0.088095,2.2563,-2.667,-1.9535,-0.72007
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.32537,0.39449,0.32329,0.053883,0.43457,0.2597,NaN
0.26499,-0.32868,0.31207,0.45381,0.084803,0.23555,NaN
0.050668,0.36932,0.32057,0.13402,0.014615,0.24614,NaN
0.26888,-0.035813,0.37525,0.15649,0.24485,0.016898,NaN
0.10497,0.18985,0.2885,0.012455,0.10065,0.31879,NaN
-0.017837,0.22373,0.38687,0.061175,0.089584,0.16188,NaN
-0.083294,-0.37982,0.36131,0.057017,0.068893,0.15943,NaN
0.30602,-0.14471,0.27828,0.28591,0.027366,0.022172,NaN
0.21287,0.29385,0.30754,0.011559,0.021602,0.37894,NaN
0.2201,-0.0040835,0.25145,0.073345,0.093907,0.074215,NaN
