-2.3421,1.6477,-2.3933,-2.5984,0.74671,-1.106,-2.5519
3.0754,0.92959,1.2891,-1.5529,1.2546,1.0492,-3.0508
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27535,-0.077844,0.40412,0.099867,0.42388,0.035759,NaN
-0.057998,-0.4102,0.25013,0.32038,0.054405,0.02326,NaN
0.17438,0.42122,0.4082,0.32449,0.079554,0.2754,NaN
0.12324,0.24486,0.41225,0.12126,0.020787,0.08402,NaN
0.43345,0.24875,0.39885,0.16713,0.045638,0.35097,NaN
-0.075437,-0.37646,0.40699,0.26993,0.080305,0.01961,NaN
0.41072,-0.11065,0.25403,0.26791,0.31478,0.050161,NaN
0.046131,-0.17618,0.3713,0.10378,0.050195,0.18558,NaN
0.41236,-0.42713,0.27774,0.29579,0.01507,0.31122,NaN
0.421,0.021224,0.37742,0.015702,0.24416,0.01474,NaN
-0.076152,0.41495,0.32878,0.011707,0.058822,0.082007,NaN
