-0.81971,-1.1027,-1.3562,-1.1412,-0.51781,1.6058,-2.5498
-1.3627,-1.1051,-2.4319,-0.86745,-2.9688,-1.1605,-2.6396
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41115,0.13299,0.31915,0.22418,0.16554,0.2861,NaN
0.042875,0.34087,0.37507,0.46494,0.07876,0.23588,NaN
0.32046,-0.31079,0.26979,0.059921,0.21784,0.023355,NaN
0.24825,-0.38326,0.40537,0.11295,0.010418,0.041328,NaN
-0.085556,0.16477,0.32875,0.30004,0.019696,0.3372,NaN
0.18044,-0.16794,0.40831,0.044015,0.023229,0.16875,NaN
0.40909,0.34352,0.34397,0.098767,0.034052,0.33532,NaN
0.19947,0.047817,0.30033,0.040831,0.12914,0.34952,NaN
0.39927,-0.083895,0.36013,0.09135,0.053807,0.22212,NaN
