-2.7311,0.12229,-2.9757,2.5101,2.7808,1.1427,2.0262
-3.1165,-0.65603,0.92922,2.3724,1.2087,2.0683,2.5294
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.032945,-0.34679,0.28166,0.34463,0.36362,0.042351,NaN
0.39918,0.25127,0.37022,0.052745,0.039397,0.081036,NaN
0.38563,-0.2466,0.25322,0.27077,0.47563,0.14561,NaN
0.31378,0.39472,0.34112,0.33589,0.038787,0.22063,NaN
-0.041332,0.4153,0.29506,0.037026,0.15997,0.22979,NaN
0.26653,0.13073,0.25055,0.038278,0.012296,0.050997,NaN
0.43269,-0.42395,0.41811,0.41251,0.015757,0.015076,NaN
-0.048053,0.19865,0.27503,0.37595,0.010896,0.027368,NaN
