-1.5298,-1.4929,-1.2376,0.8313,2.3803,1.0062,3.0544
2.8135,-0.90776,-2.394,0.1008,-0.81006,1.4691,0.76936
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28444,0.24712,0.30464,0.085509,0.030154,0.075294,NaN
0.10744,0.30257,0.387,0.041528,0.06343,0.18008,NaN
0.34786,-0.34794,0.38257,0.062652,0.070044,0.35473,NaN
0.37953,-0.20383,0.39523,0.12035,0.02206,0.45847,NaN
-0.060521,0.35939,0.38555,0.092093,0.16756,0.43548,NaN
0.40696,0.41584,0.27865,0.28975,0.027602,0.2795,NaN
0.1943,-0.28295,0.41541,0.010439,0.31383,0.42439,NaN
0.42575,-0.05047,0.29108,0.046199,0.054904,0.12579,NaN
0.13077,0.42495,0.2979,0.062935,0.014853,0.079801,NaN
