-1.477,0.83303,-0.19938,-1.8039,1.09,-0.91434,2.3671
-2.327,-0.43456,2.3434,-1.1373,2.0462,-1.8559,-1.6751
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.014357,-0.38365,0.32045,0.19152,0.32105,0.15241,NaN
0.32387,0.19409,0.38415,0.074369,0.19552,0.47308,NaN
0.34319,-0.22847,0.33863,0.033507,0.04401,0.33701,NaN
0.43141,-0.4321,0.41712,0.10514,0.031375,0.4236,NaN
0.362,0.42111,0.32736,0.33515,0.054975,0.066482,NaN
0.38256,-0.026373,0.40952,0.047984,0.076846,0.28867,NaN
0.24165,-0.27946,0.279,0.01941,0.1118,0.067114,NaN
-0.035163,0.40091,0.35848,0.20849,0.061031,0.035592,NaN
0.16743,0.21195,0.2967,0.010388,0.021891,0.081427,NaN
