-0.89222,-0.41865,1.0748,-0.17038,-2.5847,-1.1717,0.69724
1.394,-0.96795,2.2793,1.0106,-2.066,-0.78518,-2.9894
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.14757,-0.41024,0.39224,0.065067,0.16136,0.39261,NaN
0.42207,0.26344,0.35021,0.31341,0.39133,0.12696,NaN
0.32549,-0.32249,0.26875,0.064749,0.14592,0.26397,NaN
0.29874,-0.12454,0.32592,0.21513,0.074219,0.14119,NaN
-0.031366,-0.2708,0.30071,0.043247,0.024783,0.29025,NaN
0.045517,0.41054,0.2907,0.14507,0.050203,0.032296,NaN
0.14971,0.17287,0.2988,0.038587,0.10438,0.21451,NaN
-0.023769,-0.3881,0.39511,0.081172,0.050701,0.07563,NaN
0.086579,-0.2364,0.37294,0.030628,0.023048,0.30079,NaN
