-2.5241,1.0839,1.0163,0.65161,2.662,0.062187,0.83815
1.8845,0.85242,1.1622,-2.2127,0.59249,-0.0040318,-1.3453
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.15366,-0.36968,0.27617,0.10319,0.26696,0.15809,NaN
0.39708,0.33275,0.31938,0.49882,0.20019,0.32504,NaN
0.37973,0.12824,0.37322,0.15361,0.034823,0.267,NaN
0.27873,-0.019789,0.30441,0.16716,0.080561,0.075464,NaN
-0.058024,0.4181,0.33561,0.071191,0.14497,0.30034,NaN
0.38198,-0.39082,0.33243,0.10597,0.10445,0.092897,NaN
-0.02139,-0.34528,0.26216,0.07471,0.073957,0.14141,NaN
0.34663,-0.17202,0.28557,0.093804,0.035083,0.068969,NaN
