1.3319,1.4011,-2.242,-2.1823,1.4524,-1.5195,3.0966
1.2515,-0.46009,2.4541,0.90713,2.6086,-1.4288,0.47974
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.32729,0.19647,0.30455,0.23406,0.22809,0.24244,NaN
0.35709,-0.23432,0.3813,0.21669,0.19588,0.49987,NaN
-0.073937,0.39522,0.28823,0.38959,0.092828,0.049923,NaN
0.3896,-0.012041,0.41188,0.29709,0.018084,0.41537,NaN
0.40833,0.42397,0.39573,0.15224,0.014533,0.037331,NaN
0.0028122,0.24539,0.32694,0.19169,0.019048,0.1489,NaN
-0.020872,0.42246,0.39791,0.19099,0.044398,0.011766,NaN
0.35928,-0.42958,0.35284,0.056314,0.024453,0.41466,NaN
