3.044,1.6008,1.1384,-2.0542,1.1035,0.37394,1.1903
-2.5911,0.817,-2.6666,-0.92835,2.5751,-0.69458,1.9041
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.36647,0.32353,0.38462,0.04563,0.37132,0.37282,NaN
0.36392,-0.1896,0.25353,0.15395,0.41543,0.16219,NaN
0.1514,0.35862,0.41554,0.1728,0.32703,0.3925,NaN
0.10842,-0.38611,0.30707,0.029358,0.28553,0.25548,NaN
-0.05751,0.33284,0.32009,0.031662,0.1353,0.2185,NaN
0.17743,-0.078436,0.39148,0.020361,0.13892,0.15242,NaN
-0.070655,-0.33416,0.27934,0.099413,0.29019,0.068214,NaN
-0.067879,-0.30463,0.41304,0.013765,0.025876,0.01185,NaN
0.22335,0.10819,0.26076,0.079398,0.015902,0.21826,NaN
0.33971,-0.37698,0.41829,0.23826,0.10121,0.012889,NaN
